iid;wave;pid;gender;race;race_o;imp_same_race;imp_same_religion;imp_attr;imp_sinc;imp_intel;imp_fun;imp_amb;imp_shared_interests;self_attr;self_sinc;self_fun;self_intel;self_amb;age_o;age;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;dec;dec_o;match 
166;7;143;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;33;26;8.33;20.83;20.83;14.58;16.67;18.75;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;1;0
166;7;144;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;23;26;16.00;16.00;16.00;18.00;18.00;16.00;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;0;0
166;7;145;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;24;26;11.36;18.18;22.73;18.18;11.36;18.18;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;0;0
166;7;146;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;36;26;18.18;18.18;18.18;18.18;13.64;13.64;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;0;0
166;7;147;male;Other;Asian/Pacific Islander/Asian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;26;26;18.00;18.00;20.00;18.00;16.00;10.00;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;1;1
166;7;148;male;Other;Asian/Pacific Islander/Asian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;27;26;15.09;16.98;16.98;18.87;18.87;13.21;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;0;0
166;7;149;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;28;26;8.51;19.15;19.15;19.15;19.15;14.89;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;1;1
166;7;150;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;31;26;12.00;20.00;20.00;20.00;14.00;14.00;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;0;0
166;7;151;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;28;26;14.55;16.36;18.18;18.18;16.36;16.36;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;0;0
166;7;152;male;Other;Asian/Pacific Islander/Asian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;27;26;14.00;20.00;20.00;14.00;18.00;14.00;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;0;0
166;7;153;male;Other;Asian/Pacific Islander/Asian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;28;26;9.76;19.51;19.51;14.63;19.51;17.07;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;0;0;0
166;7;154;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;27;26;15.38;17.31;17.31;17.31;17.31;15.38;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;1;1
166;7;155;male;Other;European/Caucasian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;27;26;15.09;18.87;18.87;16.98;16.98;13.21;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;0;0
166;7;156;male;Other;Black/African American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;30;26;14.00;18.00;16.00;18.00;18.00;16.00;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;0;0
166;7;157;male;Other;Asian/Pacific Islander/Asian-American;1;9;27.78;19.44;19.44;27.78;2.78;2.78;7;7;7;7;7;28;26;14.29;16.33;16.33;18.37;18.37;16.33;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;1;0;0
167;7;142;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;24;23;14.29;14.29;21.43;21.43;19.05;9.52;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;1;1
167;7;143;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;33;23;8.33;20.83;20.83;14.58;16.67;18.75;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;0;0;0
167;7;144;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;23;23;16.00;16.00;16.00;18.00;18.00;16.00;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;0;0;0
167;7;145;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;24;23;11.36;18.18;22.73;18.18;11.36;18.18;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;0;0;0
167;7;146;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;36;23;18.18;18.18;18.18;18.18;13.64;13.64;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;0;0;0
167;7;147;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;26;23;18.00;18.00;20.00;18.00;16.00;10.00;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;0;0;0
167;7;148;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;27;23;15.09;16.98;16.98;18.87;18.87;13.21;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
167;7;149;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;28;23;8.51;19.15;19.15;19.15;19.15;14.89;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
167;7;150;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;31;23;12.00;20.00;20.00;20.00;14.00;14.00;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;1;1
167;7;151;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;28;23;14.55;16.36;18.18;18.18;16.36;16.36;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
167;7;152;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;27;23;14.00;20.00;20.00;14.00;18.00;14.00;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;1;1
167;7;153;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;28;23;9.76;19.51;19.51;14.63;19.51;17.07;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;0;1;0
167;7;154;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;27;23;15.38;17.31;17.31;17.31;17.31;15.38;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
167;7;155;male;European/Caucasian-American;European/Caucasian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;27;23;15.09;18.87;18.87;16.98;16.98;13.21;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
167;7;156;male;European/Caucasian-American;Black/African American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;30;23;14.00;18.00;16.00;18.00;18.00;16.00;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
167;7;157;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;18.60;13.95;18.60;16.28;16.28;16.28;6;7;7;7;5;28;23;14.29;16.33;16.33;18.37;18.37;16.33;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;1;0;0
168;7;142;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;24;23;14.29;14.29;21.43;21.43;19.05;9.52;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;1;1
168;7;143;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;33;23;8.33;20.83;20.83;14.58;16.67;18.75;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;0;1;0
168;7;144;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;23;23;16.00;16.00;16.00;18.00;18.00;16.00;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;145;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;24;23;11.36;18.18;22.73;18.18;11.36;18.18;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;146;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;36;23;18.18;18.18;18.18;18.18;13.64;13.64;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;0;0;0
168;7;147;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;26;23;18.00;18.00;20.00;18.00;16.00;10.00;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;0;0;0
168;7;148;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;27;23;15.09;16.98;16.98;18.87;18.87;13.21;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;149;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;28;23;8.51;19.15;19.15;19.15;19.15;14.89;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;0;0;0
168;7;150;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;31;23;12.00;20.00;20.00;20.00;14.00;14.00;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;151;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;28;23;14.55;16.36;18.18;18.18;16.36;16.36;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;152;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;27;23;14.00;20.00;20.00;14.00;18.00;14.00;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;153;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;28;23;9.76;19.51;19.51;14.63;19.51;17.07;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;0;1;0
168;7;154;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;27;23;15.38;17.31;17.31;17.31;17.31;15.38;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;155;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;27;23;15.09;18.87;18.87;16.98;16.98;13.21;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
168;7;156;male;Asian/Pacific Islander/Asian-American;Black/African American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;30;23;14.00;18.00;16.00;18.00;18.00;16.00;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;0;0;0
168;7;157;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;11.11;17.78;17.78;17.78;17.78;17.78;5;5;5;5;5;28;23;14.29;16.33;16.33;18.37;18.37;16.33;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;1;0;0
169;7;142;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;24;28;14.29;14.29;21.43;21.43;19.05;9.52;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;1;1;1
169;7;143;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;33;28;8.33;20.83;20.83;14.58;16.67;18.75;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;144;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;23;28;16.00;16.00;16.00;18.00;18.00;16.00;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;145;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;24;28;11.36;18.18;22.73;18.18;11.36;18.18;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;0;0
169;7;146;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;36;28;18.18;18.18;18.18;18.18;13.64;13.64;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;0;0
169;7;147;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;26;28;18.00;18.00;20.00;18.00;16.00;10.00;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;1;1;1
169;7;148;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;27;28;15.09;16.98;16.98;18.87;18.87;13.21;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;1;1;1
169;7;149;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;28;28;8.51;19.15;19.15;19.15;19.15;14.89;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;150;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;31;28;12.00;20.00;20.00;20.00;14.00;14.00;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;151;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;28;28;14.55;16.36;18.18;18.18;16.36;16.36;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;1;0;0
169;7;152;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;27;28;14.00;20.00;20.00;14.00;18.00;14.00;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;153;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;28;28;9.76;19.51;19.51;14.63;19.51;17.07;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;154;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;27;28;15.38;17.31;17.31;17.31;17.31;15.38;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;1;1;1
169;7;155;male;European/Caucasian-American;European/Caucasian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;27;28;15.09;18.87;18.87;16.98;16.98;13.21;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;156;male;European/Caucasian-American;Black/African American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;30;28;14.00;18.00;16.00;18.00;18.00;16.00;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;0;1;0
169;7;157;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;2;3;17.78;20.00;17.78;15.56;15.56;13.33;7;9;7;8;7;28;28;14.29;16.33;16.33;18.37;18.37;16.33;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;1;1;1
170;7;142;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;24;28;14.29;14.29;21.43;21.43;19.05;9.52;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;143;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;33;28;8.33;20.83;20.83;14.58;16.67;18.75;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;0;0;0
170;7;144;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;23;28;16.00;16.00;16.00;18.00;18.00;16.00;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;0;0;0
170;7;145;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;24;28;11.36;18.18;22.73;18.18;11.36;18.18;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;146;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;36;28;18.18;18.18;18.18;18.18;13.64;13.64;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;147;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;26;28;18.00;18.00;20.00;18.00;16.00;10.00;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;148;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;27;28;15.09;16.98;16.98;18.87;18.87;13.21;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;149;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;28;28;8.51;19.15;19.15;19.15;19.15;14.89;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;150;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;31;28;12.00;20.00;20.00;20.00;14.00;14.00;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;151;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;28;28;14.55;16.36;18.18;18.18;16.36;16.36;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;152;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;27;28;14.00;20.00;20.00;14.00;18.00;14.00;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;0;0;0
170;7;153;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;28;28;9.76;19.51;19.51;14.63;19.51;17.07;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;154;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;27;28;15.38;17.31;17.31;17.31;17.31;15.38;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;155;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;27;28;15.09;18.87;18.87;16.98;16.98;13.21;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;156;male;Asian/Pacific Islander/Asian-American;Black/African American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;30;28;14.00;18.00;16.00;18.00;18.00;16.00;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
170;7;157;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;2;1;16.28;20.93;18.60;18.60;13.95;11.63;7;8;6;9;8;28;28;14.29;16.33;16.33;18.37;18.37;16.33;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;1;0;0
171;7;142;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;24;29;14.29;14.29;21.43;21.43;19.05;9.52;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;1;1
171;7;143;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;33;29;8.33;20.83;20.83;14.58;16.67;18.75;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;0;1;0
171;7;144;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;23;29;16.00;16.00;16.00;18.00;18.00;16.00;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;145;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;24;29;11.36;18.18;22.73;18.18;11.36;18.18;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;146;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;36;29;18.18;18.18;18.18;18.18;13.64;13.64;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;147;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;26;29;18.00;18.00;20.00;18.00;16.00;10.00;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;0;0;0
171;7;148;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;27;29;15.09;16.98;16.98;18.87;18.87;13.21;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;149;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;28;29;8.51;19.15;19.15;19.15;19.15;14.89;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;1;1
171;7;150;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;31;29;12.00;20.00;20.00;20.00;14.00;14.00;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;151;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;28;29;14.55;16.36;18.18;18.18;16.36;16.36;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;152;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;27;29;14.00;20.00;20.00;14.00;18.00;14.00;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;153;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;28;29;9.76;19.51;19.51;14.63;19.51;17.07;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;1;1
171;7;154;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;27;29;15.38;17.31;17.31;17.31;17.31;15.38;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;1;1
171;7;155;male;European/Caucasian-American;European/Caucasian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;27;29;15.09;18.87;18.87;16.98;16.98;13.21;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;156;male;European/Caucasian-American;Black/African American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;30;29;14.00;18.00;16.00;18.00;18.00;16.00;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
171;7;157;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;19.57;10.87;19.57;19.57;19.57;10.87;10;10;10;10;10;28;29;14.29;16.33;16.33;18.37;18.37;16.33;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;1;0;0
172;7;142;male;European/Caucasian-American;European/Caucasian-American;5;7;17.78;17.78;22.22;20.00;15.56;6.67;5;6;9;8;9;24;27;14.29;14.29;21.43;21.43;19.05;9.52;7;8;7;8;4;5;5;6;8;7;4;6;8;8;7;6;3;1;1;1
172;7;143;male;European/Caucasian-American;European/Caucasian-American;5;7;17.78;17.78;22.22;20.00;15.56;6.67;5;6;9;8;9;33;27;8.33;20.83;20.83;14.58;16.67;18.75;7;8;7;8;4;5;5;6;8;7;4;6;8;8;7;6;3;0;1;0
172;7;144;male;European/Caucasian-American;European/Caucasian-American;5;7;17.78;17.78;22.22;20.00;15.56;6.67;5;6;9;8;9;23;27;16.00;16.00;16.00;18.00;18.00;16.00;7;8;7;8;4;5;5;6;8;7;4;6;8;8;7;6;3;0;0;0
172;7;145;male;European/Caucasian-American;European/Caucasian-American;5;7;17.78;17.78;22.22;20.00;15.56;6.67;5;6;9;8;9;24;27;11.36;18.18;22.73;18.18;11.36;18.18;7;8;7;8;4;5;5;6;8;7;4;6;8;8;7;6;3;0;1;0
172;7;146;male;European/Caucasian-American;European/Caucasian-American;5;7;17.78;17.78;22.22;20.00;15.56;6.67;5;6;9;8;9;36;27;18.18;18.18;18.18;18.18;13.64;13.64;7;8;7;8;4;5;5;6;8;7;4;6;8;8;7;6;3;0;0;0
