iid,pid,wave,gender,age,age_o,race,race_o,same_race,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
90,95,4,Female,23,26,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.32,18,18,18,19,13,14,15,21,18,18,10,18,5,8,5,7,5,5,8,1,0
90,96,4,Female,23,26,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.13,10,20,20,22,6,22,15,21,18,18,10,18,5,8,5,7,5,5,6,0,0
90,97,4,Female,23,29,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.38,50,7,20,23,0,0,15,21,18,18,10,18,5,8,5,7,5,5,7,1,0
90,98,4,Female,23,39,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.26,40,20,15,20,0,5,15,21,18,18,10,18,5,8,5,7,5,5,5,0,0
90,99,4,Female,23,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.02,30,30,20,10,10,0,15,21,18,18,10,18,5,8,5,7,5,5,7,1,0
90,100,4,Female,23,30,Asian/Pacific Islander/Asian-American,Other,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.31,20,25,25,15,5,10,15,21,18,18,10,18,5,8,5,7,5,5,6,1,0
90,101,4,Female,23,22,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.08,40,8,10,12,10,20,15,21,18,18,10,18,5,8,5,7,5,5,4,0,0
90,102,4,Female,23,32,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.22,30,10,30,20,10,0,15,21,18,18,10,18,5,8,5,7,5,5,5,0,0
90,103,4,Female,23,26,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,-0.05,40,5,20,10,10,15,15,21,18,18,10,18,5,8,5,7,5,5,4,0,0
90,104,4,Female,23,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.05,20,15,25,15,20,5,15,21,18,18,10,18,5,8,5,7,5,5,8,1,0
90,105,4,Female,23,25,Asian/Pacific Islander/Asian-American,Black/African American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.28,30,15,20,20,0,5,15,21,18,18,10,18,5,8,5,7,5,5,5,0,0
90,106,4,Female,23,22,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.1,10,20,35,10,5,20,15,21,18,18,10,18,5,8,5,7,5,5,6,1,0
90,107,4,Female,23,21,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.23,19,24,21,23,5,8,15,21,18,18,10,18,5,8,5,7,5,5,6,1,0
90,108,4,Female,23,24,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.52,10,20,35,20,0,15,15,21,18,18,10,18,5,8,5,7,5,5,7,1,0
90,109,4,Female,23,25,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.4,15,10,30,10,5,30,15,21,18,18,10,18,5,8,5,7,5,5,7,1,1
90,110,4,Female,23,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.5,20,20,15,15,5,25,15,21,18,18,10,18,5,8,5,7,5,5,5,0,0
90,111,4,Female,23,27,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,4,1,Chemistry,To meet new people,Almost never,Almost never,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.74,20,20,20,20,10,10,15,21,18,18,10,18,5,8,5,7,5,5,5,0,0
91,94,4,Female,25,28,Other,Asian/Pacific Islander/Asian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.57,20,20,20,10,10,20,15,3,50,20,2,10,6,7,7,9,8,5,5,0,0
91,95,4,Female,25,26,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,-0.12,18,18,18,19,13,14,15,3,50,20,2,10,6,7,7,9,8,5,4,0,0
91,96,4,Female,25,26,Other,Latino/Hispanic American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.28,10,20,20,22,6,22,15,3,50,20,2,10,6,7,7,9,8,5,5,0,0
91,97,4,Female,25,29,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,-0.2,50,7,20,23,0,0,15,3,50,20,2,10,6,7,7,9,8,5,6,1,1
91,98,4,Female,25,39,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.11,40,20,15,20,0,5,15,3,50,20,2,10,6,7,7,9,8,5,6,0,0
91,99,4,Female,25,28,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.6,30,30,20,10,10,0,15,3,50,20,2,10,6,7,7,9,8,5,8,1,1
91,100,4,Female,25,30,Other,Other,1,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.43,20,25,25,15,5,10,15,3,50,20,2,10,6,7,7,9,8,5,6,0,0
91,101,4,Female,25,22,Other,Asian/Pacific Islander/Asian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,-0.19,40,8,10,12,10,20,15,3,50,20,2,10,6,7,7,9,8,5,4,0,0
91,102,4,Female,25,32,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,-0.21,30,10,30,20,10,0,15,3,50,20,2,10,6,7,7,9,8,5,5,0,0
91,103,4,Female,25,26,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.12,40,5,20,10,10,15,15,3,50,20,2,10,6,7,7,9,8,5,7,1,1
91,104,4,Female,25,27,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.33,20,15,25,15,20,5,15,3,50,20,2,10,6,7,7,9,8,5,7,1,0
91,105,4,Female,25,25,Other,Black/African American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,-0.24,30,15,20,20,0,5,15,3,50,20,2,10,6,7,7,9,8,5,,1,1
91,106,4,Female,25,22,Other,Latino/Hispanic American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.31,10,20,35,10,5,20,15,3,50,20,2,10,6,7,7,9,8,5,8,1,1
91,107,4,Female,25,21,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.42,19,24,21,23,5,8,15,3,50,20,2,10,6,7,7,9,8,5,8,1,1
91,108,4,Female,25,24,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.39,10,20,35,20,0,15,15,3,50,20,2,10,6,7,7,9,8,5,3,0,0
91,109,4,Female,25,25,Other,Asian/Pacific Islander/Asian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.62,15,10,30,10,5,30,15,3,50,20,2,10,6,7,7,9,8,5,7,1,1
91,110,4,Female,25,28,Other,European/Caucasian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.61,20,20,15,15,5,25,15,3,50,20,2,10,6,7,7,9,8,5,7,1,1
91,111,4,Female,25,27,Other,Asian/Pacific Islander/Asian-American,0,6,8,Law,Seemed like a fun night out,Once a week,Twice a week,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.26,20,20,20,20,10,10,15,3,50,20,2,10,6,7,7,9,8,5,7,0,0
92,94,4,Female,29,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.64,20,20,20,10,10,20,10,20,20,20,20,10,9,10,9,9,9,5,3,0,0
92,95,4,Female,29,26,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,-0.23,18,18,18,19,13,14,10,20,20,20,20,10,9,10,9,9,9,5,4,0,0
92,96,4,Female,29,26,European/Caucasian-American,Latino/Hispanic American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.56,10,20,20,22,6,22,10,20,20,20,20,10,9,10,9,9,9,5,6,0,0
92,97,4,Female,29,29,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.17,50,7,20,23,0,0,10,20,20,20,20,10,9,10,9,9,9,5,9,1,1
92,98,4,Female,29,39,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.41,40,20,15,20,0,5,10,20,20,20,20,10,9,10,9,9,9,5,7,1,1
92,99,4,Female,29,28,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.59,30,30,20,10,10,0,10,20,20,20,20,10,9,10,9,9,9,5,9,1,1
92,100,4,Female,29,30,European/Caucasian-American,Other,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.54,20,25,25,15,5,10,10,20,20,20,20,10,9,10,9,9,9,5,6,0,0
92,101,4,Female,29,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.16,40,8,10,12,10,20,10,20,20,20,20,10,9,10,9,9,9,5,7,0,0
92,102,4,Female,29,32,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.12,30,10,30,20,10,0,10,20,20,20,20,10,9,10,9,9,9,5,7,0,0
92,103,4,Female,29,26,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.2,40,5,20,10,10,15,10,20,20,20,20,10,9,10,9,9,9,5,5,0,0
92,104,4,Female,29,27,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.8,20,15,25,15,20,5,10,20,20,20,20,10,9,10,9,9,9,5,6,0,0
92,105,4,Female,29,25,European/Caucasian-American,Black/African American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.03,30,15,20,20,0,5,10,20,20,20,20,10,9,10,9,9,9,5,7,1,1
92,106,4,Female,29,22,European/Caucasian-American,Latino/Hispanic American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.06,10,20,35,10,5,20,10,20,20,20,20,10,9,10,9,9,9,5,7,0,0
92,107,4,Female,29,21,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.8,19,24,21,23,5,8,10,20,20,20,20,10,9,10,9,9,9,5,8,1,1
92,108,4,Female,29,24,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.72,10,20,35,20,0,15,10,20,20,20,20,10,9,10,9,9,9,5,8,1,0
92,109,4,Female,29,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.6,15,10,30,10,5,30,10,20,20,20,20,10,9,10,9,9,9,5,7,1,1
92,110,4,Female,29,28,European/Caucasian-American,European/Caucasian-American,1,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.75,20,20,15,15,5,25,10,20,20,20,20,10,9,10,9,9,9,5,7,1,1
92,111,4,Female,29,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,2,International Educational Development,To say I did it,Several times a year,Several times a week,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.5,20,20,20,20,10,10,10,20,20,20,20,10,9,10,9,9,9,5,6,0,0
93,94,4,Female,29,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.27,20,20,20,10,10,20,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,95,4,Female,29,26,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.57,18,18,18,19,13,14,14,20,18,24,18,6,8,8,8,8,7,6,8,1,1
93,96,4,Female,29,26,European/Caucasian-American,Latino/Hispanic American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.55,10,20,20,22,6,22,14,20,18,24,18,6,8,8,8,8,7,6,6,0,0
93,97,4,Female,29,29,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.37,50,7,20,23,0,0,14,20,18,24,18,6,8,8,8,8,7,6,8,1,1
93,98,4,Female,29,39,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.16,40,20,15,20,0,5,14,20,18,24,18,6,8,8,8,8,7,6,6,0,0
93,99,4,Female,29,28,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.37,30,30,20,10,10,0,14,20,18,24,18,6,8,8,8,8,7,6,7,1,0
93,100,4,Female,29,30,European/Caucasian-American,Other,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.17,20,25,25,15,5,10,14,20,18,24,18,6,8,8,8,8,7,6,7.5,1,1
93,101,4,Female,29,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.05,40,8,10,12,10,20,14,20,18,24,18,6,8,8,8,8,7,6,6.5,0,0
93,102,4,Female,29,32,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.15,30,10,30,20,10,0,14,20,18,24,18,6,8,8,8,8,7,6,6.5,0,0
93,103,4,Female,29,26,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.06,40,5,20,10,10,15,14,20,18,24,18,6,8,8,8,8,7,6,7,1,0
93,104,4,Female,29,27,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.45,20,15,25,15,20,5,14,20,18,24,18,6,8,8,8,8,7,6,8,1,1
93,105,4,Female,29,25,European/Caucasian-American,Black/African American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.36,30,15,20,20,0,5,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,106,4,Female,29,22,European/Caucasian-American,Latino/Hispanic American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.37,10,20,35,10,5,20,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,107,4,Female,29,21,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.23,19,24,21,23,5,8,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,108,4,Female,29,24,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.09,10,20,35,20,0,15,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,109,4,Female,29,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.34,15,10,30,10,5,30,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,110,4,Female,29,28,European/Caucasian-American,European/Caucasian-American,1,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.31,20,20,15,15,5,25,14,20,18,24,18,6,8,8,8,8,7,6,7,0,0
93,111,4,Female,29,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,Education Administration,Seemed like a fun night out,Once a month,Several times a week,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,-0.03,20,20,20,20,10,10,14,20,18,24,18,6,8,8,8,8,7,6,7,1,0
94,76,4,Male,28,34,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.21,10,10,30,20,10,20,20,20,20,10,10,20,6,9,9,9,7,5,7,1,1
94,77,4,Male,28,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.56,15,20,20,20,15,10,20,20,20,10,10,20,6,9,9,9,7,5,7,1,1
94,78,4,Male,28,23,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.69,10,25,20,10,20,15,20,20,20,10,10,20,6,9,9,9,7,5,5,0,0
94,79,4,Male,28,26,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.27,10,20,15,20,20,15,20,20,20,10,10,20,6,9,9,9,7,5,8,0,0
94,80,4,Male,28,27,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.61,10,20,20,10,20,20,20,20,20,10,10,20,6,9,9,9,7,5,5,0,0
94,81,4,Male,28,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.6,10,10,20,20,20,20,20,20,20,10,10,20,6,9,9,9,7,5,8,1,0
94,82,4,Male,28,25,Asian/Pacific Islander/Asian-American,Other,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.29,20,20,20,20,10,10,20,20,20,10,10,20,6,9,9,9,7,5,8,1,1
94,83,4,Male,28,35,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.54,10,32,20,12,11,15,20,20,20,10,10,20,6,9,9,9,7,5,6,1,0
94,84,4,Male,28,32,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.65,30,30,30,5,0,5,20,20,20,10,10,20,6,9,9,9,7,5,5,0,0
94,85,4,Male,28,30,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.3,20,25,15,15,15,10,20,20,20,10,10,20,6,9,9,9,7,5,5,0,0
94,86,4,Male,28,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.27,15,20,20,20,5,20,20,20,20,10,10,20,6,9,9,9,7,5,6,1,0
94,87,4,Male,28,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.69,15,15,20,15,15,20,20,20,20,10,10,20,6,9,9,9,7,5,6,0,0
94,88,4,Male,28,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.73,15,15,20,15,20,15,20,20,20,10,10,20,6,9,9,9,7,5,5,0,0
94,89,4,Male,28,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.18,25,15,20,20,20,0,20,20,20,10,10,20,6,9,9,9,7,5,5,0,0
94,90,4,Male,28,23,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.37,15,21,18,18,10,18,20,20,20,10,10,20,6,9,9,9,7,5,3,0,0
94,91,4,Male,28,25,Asian/Pacific Islander/Asian-American,Other,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.57,15,3,50,20,2,10,20,20,20,10,10,20,6,9,9,9,7,5,7,1,0
94,92,4,Male,28,29,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.64,10,20,20,20,20,10,20,20,20,10,10,20,6,9,9,9,7,5,6,0,0
94,93,4,Male,28,29,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,6,8,Business (Mba),To meet new people,Several times a year,Once a week,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.27,14,20,18,24,18,6,20,20,20,10,10,20,6,9,9,9,7,5,7,1,0
